year,exported_at,FAC_NO,FAC_NAME,FAC_STR_ADDR,FAC_CITY,FAC_ZIP,FAC_PHONE,LICENSE_NO,LICENSE_STATUS,LIC_CAT,HHAH_LICEE_TOC,HHAH_MEDI_CAL_VISITS,HHAH_MEDICARE_VISITS,HOSPICE_PATS_PAID_BY_MEDI_CAL,HOSPICE_PATS_PAID_BY_MEDICARE,HOSPICE_MEDI_CAL_REVENUE,HOSPICE_MEDICARE_REVENUE,HOSPICE_TOT_OPER_REVENUE,HOSPICE_NET_INCOME
2024,2026-01-16T17:15:21Z,406016547,STARCARE HOME HEALTH LLC,"2140 PERALTA BLVD, STE 210",FREMONT,94536,5108942272,550008477,Open,Home Health Agency,Investor - Limited Liability Company,,169,,,,,,
2024,2026-01-16T17:15:21Z,406016557,BLC HOME HEALTH INC,"2401 MERCED ST, STE 400",SAN LEANDRO,94577,510-738-0888,550003799,Open,Home Health Agency,Investor - Individual,1162,29600,,,,,,
2024,2026-01-16T17:15:21Z,406017915,PHYSICIANS HOSPICE GROUP,"4625 1ST ST, STE 230",PLEASANTON,94566,92534009388,550006461,Open,Hospice,,,,1,391,3105321,9056269,12800205,3034010
2024,2026-01-16T17:15:21Z,406018086,"CARE FIRST HOME HEALTH, LLC","14895 E 14TH ST, STE 300",SAN LEANDRO,94578,5108789288,550008766,Open,Home Health Agency,Investor - Limited Liability Company,0,94,,,,,,
2024,2026-01-16T17:15:21Z,406032216,UNITED HOME CARE OF NORTHERN CALIFORNIA,"245 NEW YORK RANCH RD, STE C",JACKSON,95642,2092233866,100000267,Open,Home Health Agency,Investor - Limited Liability Company,32,9999,,,,,,
2024,2026-01-16T17:15:21Z,406034000,HOSPICE OF AMADOR - HHA,"1500 S HWY 49, STE 205",JACKSON,95642,2092235500,100000538,Open,Home Health Agency,Non-Profit Corporation (including church-related),,,1,195,3776,3801898,5026789,523719
2024,2026-01-16T17:15:21Z,406040020,"VALLEY VIEW HOSPICE & PALLIATIVE CARE, LLC","120 INDEPENDENCE CIR, STE A",CHICO,95973,5302068259,550008841,Open,Hospice,,,,1,119,0,431915,431915,-314015
2024,2026-01-16T17:15:21Z,406042325,ENLOE MEDICAL CENTER HOME HEALTH AGENCY,1390 E LASSEN AVE,CHICO,95973,(530) 332-6050,230000081,Open,Home Health Agency,Non-Profit Corporation (including church-related),95,11876,5,426,40336,4164480,4096709,-347402
2024,2026-01-16T17:15:21Z,406042326,BUTTE HOME HEALTH AND HOSPICE,10 CONSTITUTION DR,CHICO,95973,5308950462,230000082,Open,Home Health Agency,Non-Profit Corporation (including church-related),67,22207,8,553,39306,6014019,6157587,123450
2024,2026-01-16T17:15:21Z,406043426,"VALLEY VIEW HEALTHCARE SERVICES, LLC","120 INDEPENDENCE CIR, SUITE G",CHICO,95973,530-513-5892,550006907,Open,Home Health Agency,Investor - Limited Liability Company,0,15059,,,,,,
2024,2026-01-16T17:15:21Z,406044012,"HOME HEALTH CARE MANAGEMENT, INC.- PARENT",1398 RIDGEWOOD DR,CHICO,95973,5303430727,230000185,Open,Home Health Agency,Investor - Corporation,75,1228,,,,,,
2024,2026-01-16T17:15:21Z,406044027,OPTION CARE,"111 MISSION RANCH BLVD, STE 150",CHICO,95926,5308931337,230000201,Open,Home Health Agency,Investor - Corporation,504,6,,,,,,
2024,2026-01-16T17:15:21Z,406044029,GOLDEN VALLEY HOME HEALTH,1960 FEATHER RIVER BLVD,OROVILLE,95965,(530) 532-8401,230000238,Open,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406044172,BRIGHT STAR,22 WILLIAMSBURG LN,CHICO,95926,5303329699,550000563,Open,Home Health Agency,Investor - Limited Liability Company,,,,,,,,
2024,2026-01-16T17:15:21Z,406064001,COLUSA MEDICAL CENTER HOME HEALTH AGENCY,199 E WEBSTER ST,COLUSA,95932,53006180875,230000144,Open,Home Health Agency,Investor - Limited Liability Company,,9767,,,,,,
2024,2026-01-16T17:15:21Z,406070020,AURA HOSPICE LLC,"5065 DEER VALLEY RD, STE 110",ANTIOCH,94531,925-635-8808,550007671,Open,Hospice,,,,,49,,916760,916760,74065
2024,2026-01-16T17:15:21Z,406070021,ALAMEDA CARE HOSPICE,"1280 CIVC DR, STE 210",WALNUT CREEK,94596,4158489721,550006107,Open,Hospice,,,,0,305,0,4894944,4900077,390958
2024,2026-01-16T17:15:21Z,406070022,CARING HEART HOSPICE INC,"191 SAND CREEK RD, STE 225",BRENTWOOD,94513,5106771833,550004849,Open,Hospice,,,,0,66,0,1390223,1453606,352422
2024,2026-01-16T17:15:21Z,406070023,HOME HEALTH OF ST CAMILLUS LLC,"50 SAND CREEK RD, STE 236",BRENTWOOD,94513,9253928078,550008610,Open,Home Health Agency,Investor - Limited Liability Company,,534,,,,,,
2024,2026-01-16T17:15:21Z,406070024,ACAVAM HOME HEALTH,5137 LONE TREE WAY,ANTIOCH,94531,510-862-4642,550009315,Open,Home Health Agency,Investor - Corporation,,,,,,,,
2024,2026-01-16T17:15:21Z,406070027,VISION HOME HEALTH CARE,"1850 GATEWAY BLVD, STE 225",CONCORD,94520,9254502050,550000404,Open,Home Health Agency,Investor - Corporation,0,1667,,,,,,
2024,2026-01-16T17:15:21Z,406071427,MEDICALONE HEALTH,"3012 LONE TREE WAY, SUITE 200",ANTIOCH,94509,925-436-3155,550004454,Open,Home Health Agency,Investor - Limited Liability Company,0,370,,,,,,
2024,2026-01-16T17:15:21Z,406071487,MEDICALONE HEALTH,"3240 LONE TREE WAY, STE 203",ANTIOCH,94509,9257327518,550004453,Open,Hospice,,,,1,12,8578,110706,119284,37851
2024,2026-01-16T17:15:21Z,406071643,BRIDGE HOME HEALTH,"3021 CITRUS CIR, SUITE 270",WALNUT CREEK,94598,9252151577,550004656,Open,Home Health Agency,Investor - Limited Liability Company,486,1966,,,,,,
2024,2026-01-16T17:15:21Z,406071846,"ATHOME HEALTHCARE TEAM - EAST BAY, LLC","1875 OLYMPIC BLVD, STE 201",WALNUT CREEK,94596,925-448-2177,550004986,Open,Home Health Agency,Investor - Limited Liability Company,0,3148,,,,,,
2024,2026-01-16T17:15:21Z,406072199,SOLACE HOSPICE,"2520 STANWELL DR, STE 100",CONCORD,94520,(925)6920012,550005210,Open,Hospice,,,,0,143,49129,3664189,3724790,708267
2024,2026-01-16T17:15:21Z,406072247,"BAY HOSPICE CARE, INC","2551 SAN RAMON VALLEY BLVD, STE 221",SAN RAMON,94583,925-718-8161,550005260,Open,Hospice,,,,0,9,0,0,,-95500
2024,2026-01-16T17:15:21Z,406072644,BRIDGE HOSPICE,"3021 CITRUS CIR, SUITE 230",WALNUT CREEK,94598,9252157744,550004706,Open,Hospice,,,,1,108,6270,1952736,2206063,-1297650
2024,2026-01-16T17:15:21Z,406072710,"GRACE AND GLORY HOSPICE, INC.","2145 ELKINS WAY, STE A",BRENTWOOD,94513,6508985784,550005510,Open,Hospice,,,,0,232,0,7491226,7759474,1762626
2024,2026-01-16T17:15:21Z,406073114,ENHANCE HOME HEALTH SERVICES,"6101 Bollinger Canyon Rd, Suite 380, 381",SAN RAMON,94583,9258046551,550005740,Open,Home Health Agency,Investor - Corporation,,2237,,,,,,
2024,2026-01-16T17:15:21Z,406073146,EDEN HOMECARE AGENCY LLC,"729 1ST ST, SUITE D",BRENTWOOD,94513,9252020875,550006210,Open,Home Health Agency,Investor - Corporation,0,0,,,,,,
2024,2026-01-16T17:15:21Z,406073197,"ASSIST ON CALL PALLIATIVE & HOSPICE CARE, INC.","2100 MONUMENT BLVD, SUITE 8-B",PLEASANT HILL,94523,9259697634,550006247,Open,Hospice,,,,3,82,23688,1694352,1840896,464649
2024,2026-01-16T17:15:21Z,406073237,ATRIUM HOSPICE LLC,"144 CONTINENTE AVE, STE 130",BRENTWOOD,94513,9256844087,550006134,Open,Hospice,,,,0,71,,1505385,2145542,135936
2024,2026-01-16T17:15:21Z,406073327,SUNSHINE HOSPICE AND PALLIATIVE CARE,"3575 SAN PABLO DAM RD, SUITE 1",EL SOBRANTE,94803,510-9647833,550006967,Open,Hospice,,,,,12,,250847,303443,3673
2024,2026-01-16T17:15:21Z,406073616,KAISER FOUNDATION HOSPITAL HOME HEALTH  - MARTINEZ,200 MUIR RD,MARTINEZ,94553,9253134600,020000350,Open,Home Health Agency,Non-Profit Corporation (including church-related),55,108,,,,,,
2024,2026-01-16T17:15:21Z,406073650,JOHN MUIR HOME HEALTH SERVICES,2298 PIKE CT,CONCORD,94520,9256742560,020000208,Open,Home Health Agency,Non-Profit Corporation (including church-related),380,34685,,,,,,
2024,2026-01-16T17:15:21Z,406074067,KAISER FOUNDATION HOSPITAL  HOSPICE - MARTINEZ,200 MUIR ROAD,MARTINEZ,94553,9252297800,070000571,Open,Hospice,,,,24,276,,,,
2024,2026-01-16T17:15:21Z,406074070,SUTTER VISITING NURSE ASSOC. AND HOSPICE,"5099 COMMERCIAL CIR, STE 205",CONCORD,94520,9256774240,020000158,Open,Home Health Agency,Non-Profit Corporation (including church-related),9925,29855,,,,,,
2024,2026-01-16T17:15:21Z,406074087,CENTERWELL HOME HEALTH,"395 TAYLOR BLVD, STE. 118",PLEASANT HILL,94523,925-246-6000,020000449,Closed,Home Health Agency,Investor - Limited Liability Company,96,1305,,,,,,
2024,2026-01-16T17:15:21Z,406074105,VITAS HEALTHCARE CORPORATION OF CALIFORNIA,"355 LENNON LN, STE 150",WALNUT CREEK,94598,925-930-9373,070000687,Open,Hospice,,,,3,619,74289,13682435,15378309,1747802
2024,2026-01-16T17:15:21Z,406074116,HOSPICE OF THE EAST BAY,3470 BUSKIRK AVENUE,PLEASANT HILL,94523-4316,925-887-5678,070000568,Open,Hospice,,,,5,1189,30035,22318144,29110840,-1376396
2024,2026-01-16T17:15:21Z,406074123,AMEDISYS HOME HEALTH CARE - PLEASANT HILL - BRANCH,"3478 BUSKIRK AVE, STE. 336",PLEASANT HILL,94523,9259323656,020000376,Open,Home Health Agency,Investor - Limited Liability Company,67,5969,,,,,,
2024,2026-01-16T17:15:21Z,406074138,BRIGHTSTAR HEALTHCARE,"333 RHEEM BLVD, STE A",MORAGA,94556,9252848888,550001095,Open,Home Health Agency,Investor - Corporation,0,0,,,,,,
2024,2026-01-16T17:15:21Z,406074139,JMJ HOME HEALTH SERVICES,"8640 BRENTWOOD BLVD, STE D",BRENTWOOD,94513,9256341100,550001106,Open,Home Health Agency,Investor - Corporation,,6417,,,,,,
2024,2026-01-16T17:15:21Z,406074142,"NATIONAL HOME HEALTH SERVICES-WEST, INC.","2305 CAMINO RAMON, STE 217",SAN RAMON,94583,4158122955,550001217,Open,Home Health Agency,Investor - Corporation,0,529,,,,,,
2024,2026-01-16T17:15:21Z,406074145,"HORIZON HOME HEALTH CARE, INC.","85 MORAGA WAY, STE 200",ORINDA,94563,9252589101,020000647,Closed,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406074149,"COMFORT ASSISTING, INC.","112 LA CASA VIA, STE 160",WALNUT CREEK,94598,9259333200,550001567,Open,Home Health Agency,Investor - Corporation,676,5712,,,,,,
2024,2026-01-16T17:15:21Z,406074151,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE - CONCORD - BRANCH,"5099 COMMERCIAL CIR, STE 210",CONCORD,94520,925-363-4120,550001671,Open,Hospice,,,,89,550,2101355,12294142,14178906,1529265
2024,2026-01-16T17:15:21Z,406074155,"ACE HOME HEALTH CARE & HOSPICE, INC","85 MORAGA WAY, STE 100A",ORINDA,94563,9259339012,550001784,Open,Hospice,,,,50,406,955342,6972867,8115816,517054
2024,2026-01-16T17:15:21Z,406074156,"PROHEALTH HOME CARE, INC","2125 OAK GROVE RD, STE 124 A & B",WALNUT CREEK,94598,925-891-9932,550001878,Open,Home Health Agency,Investor - Corporation,26,7624,5,92,11312,347548,649920,278199
2024,2026-01-16T17:15:21Z,406074157,"ACE HOME HEALTH CARE & HOSPICE, INC.","85 MORAGA WAY, STE 100B",ORINDA,94563,9259339012,550001785,Open,Home Health Agency,Investor - Corporation,95,19891,,,,,,
2024,2026-01-16T17:15:21Z,406074158,NOVA HEALTH CARE AT HOME,"181 SAND CREEK RD, STE B",BRENTWOOD,94513,925-240-2334,550001968,Open,Home Health Agency,Investor - Corporation,289,487,,,,,,
2024,2026-01-16T17:15:21Z,406074161,"MARIE STAR HOME HEALTH SERVICES, LLC","1849 WILLOW PASS RD, STE 306",CONCORD,94520,9256914981,550002108,Open,Home Health Agency,Investor - Limited Liability Company,0,302,,,,,,
2024,2026-01-16T17:15:21Z,406074163,"HEALTHY LIVING AT HOME - EAST BAY, LLC","1320 WILLOW PASS RD, STE 715",CONCORD,94520,9252224230,550002198,Open,Home Health Agency,Investor - Limited Liability Company,16,14457,,,,,,
2024,2026-01-16T17:15:21Z,406074165,CEI EASTMONT TOWN CENTER-BRANCH,"1465 CIVIC CT, BLDG D & E",CONCORD,94520,5104331150,020000478,Open,Home Health Agency,Non-Profit Corporation (including church-related),,,,,,,,
2024,2026-01-16T17:15:21Z,406074168,"ASSIST ON  CALL PROFESSIONAL IN-HOME CARE SERVICES, INC.","2100 MONUMENT BLVD, STE 8A",PLEASANT HILL,94523,(925) 969-7634,550002456,Open,Home Health Agency,Investor - Corporation,4,3845,,,,,,
2024,2026-01-16T17:15:21Z,406074170,CVH HOME HEALTH SERVICES,"39 BETA CT., STE 100",SAN RAMON,94583,510-690-1930,550000134,Open,Home Health Agency,Investor - Corporation,0,3682,,,,,,
2024,2026-01-16T17:15:21Z,406074173,ST. MARY'S HOME HEALTH SERVICES LLC,"50 SAND CREEK RD, STE 336",BRENTWOOD,94513,5105735523,550002779,Open,Home Health Agency,Investor - Limited Liability Company,0,0,,,,,,
2024,2026-01-16T17:15:21Z,406074174,PINNACLE HOME HEALTH AGENCY LLC,"1375 LOCUST ST, STE M200",WALNUT CREEK,94596,9259546178,550002759,Open,Home Health Agency,Investor - Corporation,,3442,,,,,,
2024,2026-01-16T17:15:21Z,406074181,"AMAVI HOME HEALTH AND HOSPICE CARE SERVICES, INC.","131 SAND CREEK RD, UNIT J",BRENTWOOD,94513,9256347878,550002938,Open,Home Health Agency,Investor - Corporation,7,5507,,,,,,
2024,2026-01-16T17:15:21Z,406074187,BRISTOL HOSPICE  - EAST BAY,"1220 OAKLAND BLVD, STE 350",WALNUT CREEK,94596,510-734-4404,550003382,Open,Hospice,,,,12,252,16541,3671251,3755279,-1410397
2024,2026-01-16T17:15:21Z,406074190,HARMONY HOME HEALTH,"140 GREGORY LANE, STE 270",PLEASANT HILL,94523,925-332-5422,550003500,Open,Home Health Agency,Investor - Limited Liability Company,,4009,,,,,,
2024,2026-01-16T17:15:21Z,406074193,"AMAVI HOME HEALTH AND HOSPICE CARE SERVICES, INC.","131 SAND CREEK RD, UNIT K",BRENTWOOD,94513,9256847979,550002939,Open,Hospice,,,,1,134,20948,1937684,2805583,2945
2024,2026-01-16T17:15:21Z,406074195,GATEWAY HOME HEALTH CORP.,"10 CROW CANYON CT, STE 210",SAN RAMON,94583,925-322-4455,550003805,Open,Home Health Agency,Investor - Corporation,101,15137,,,,,,
2024,2026-01-16T17:15:21Z,406074196,"PENTEC HEALTH, INC.",1255 TREAT BLVD,WALNUT CREEK,94597,8002234376,550003815,Suspense,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406074811,HEALTH LINK,"1280 CIVIC DR, STE 105",WALNUT CREEK,94596,9259051200,550000503,Closed,Home Health Agency,Investor - Corporation,980,5771,,,,,,
2024,2026-01-16T17:15:21Z,406075222,"JMJ HOSPICE CARE, INC.","8640 BRENTWOOD BLVD, STE D1",BRENTWOOD,94513,9253928536,550007555,Open,Hospice,,,,,19,,560747,560317,148851
2024,2026-01-16T17:15:21Z,406075547,"NATIONAL HOME HEALTH SERVICES, INC..- EL SOBRANTE","3575 SAN PABLO DAM RD, UNIT 3",EL SOBRANTE,94803,415-812-2955,550001137,Open,Home Health Agency,Investor - Corporation,0,33,,,,,,
2024,2026-01-16T17:15:21Z,406075552,CONTINUUM CARE HOSPICE LLC,"1001 GALAXY WAY, STE 206",CONCORD,94520,(510) 560-2012,550003034,Open,Hospice,,,,23,1043,,26358362,26265866,4957426
2024,2026-01-16T17:15:21Z,406075553,"ORACLE HEALTHCARE NETWORK, CORP.","2603 CAMINO RAMON, STE 200",SAN RAMON,94583,9257187798,550005793,Open,Home Health Agency,Investor - Corporation,,,,,,,,
2024,2026-01-16T17:15:21Z,406077172,"AURA HOME HEALTH, LLC","1120 2ND ST, STE 113",BRENTWOOD,94513,9256358088,550008134,Open,Home Health Agency,Investor - Limited Liability Company,,14040,,,,,,
2024,2026-01-16T17:15:21Z,406078184,AMERICAN ROSE HOMEHEALTH,"1475 N BROADWAY, STE 335",WALNUT CREEK,94596,9254765232,550008788,Open,Home Health Agency,Investor - Corporation,0,410,,,,,,
2024,2026-01-16T17:15:21Z,406080891,SUTTER COAST HOME CARE - OREGON BRANCH,555 5TH ST.,BROOKINGS,97415,7074648741,010000265,Open,Home Health Agency,Non-Profit Corporation (including church-related),,227,,,,,,
2024,2026-01-16T17:15:21Z,406084002,SUTTER COAST HOME CARE,"785 E WASHINGTON BLVD, STE 14 & 15",CRESCENT CITY,95531,707-464-8741,010000265,Open,Home Health Agency,Non-Profit Corporation (including church-related),806,4632,2,6,,,,
2024,2026-01-16T17:15:21Z,406091782,QURA HEALTHCARE INC.,"4993 GOLDEN FOOTHILL PKWY, STE 2",EL DORADO HILLS,95762,916-292-8482,550004574,Closed,Home Health Agency,Investor - Corporation,39,1800,,,,,,
2024,2026-01-16T17:15:21Z,406092234,BARTON HEALTHCARE SYSTEM HOME HEALTH,"2092 LAKE TAHOE BLVD, STE 500",SOUTH LAKE TAHOE,96150,530-543-5581,100000174,Open,Home Health Agency,Non-Profit Corporation (including church-related),86,5073,,60,,717791,726351,726351
2024,2026-01-16T17:15:21Z,406092242,MARSHALL HOME CARE,"681 MAIN ST, STE 206",PLACERVILLE,95667,530-626-2900,100000180,Open,Home Health Agency,Non-Profit Corporation (including church-related),1393,6769,,,,,,
2024,2026-01-16T17:15:21Z,406093967,FIRST CALL HOSPICE SOUTH,"4993 GOLDEN FOOTHILL PKWY, STE 3",EL DORADO HILLS,95762,9162814414,550006982,Open,Hospice,,,,7,91,96143,2105083,2142352,411808
2024,2026-01-16T17:15:21Z,406094025,SNOWLINE HOSPICE OF EL DORADO CO. - HOSPICE,6520 PLEASANT VALLEY RD,DIAMOND SPRINGS,95619,530-621-7820,100000610,Open,Hospice,,,,6,634,86011,11052897,13419161,-2358968
2024,2026-01-16T17:15:21Z,406100011,COMMUNITY HOME CARE,"1630 E SHAW AVE, STE 154",FRESNO,93710,559-724-4190,040000008,Open,Home Health Agency,Non-Profit Corporation (including church-related),3776,16928,,,,,,
2024,2026-01-16T17:15:21Z,406100020,CENTRAL VALLEY HOME HEALTH CARE INC,"1221 VAN NESS AVE, STE 403",FRESNO,93721,5594410091,550008829,Open,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406100022,GOLDEN LEAF HOME HEALTH INC,"1221 VAN NESS AVE, STE 405",FRESNO,93721,5594493180,550008830,Open,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406100023,BLOSSOMING HOME HEALTH CARE,"4045 N FRESNO ST, STE 103",FRESNO,93726,559-449-3225,550008719,Open,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406100024,GENTLE CARE HOMEHEALTH,"5100 N 6TH ST, STE 154",FRESNO,93710,5597056553,550008142,Open,Home Health Agency,Investor - Limited Liability Company,,2358,,,,,,
2024,2026-01-16T17:15:21Z,406100025,MOUNTAIN VALLEY HEALTHCARE LLC,"5816 E SHIELDS AVE, STE 109",FRESNO,93727,(559) 890-8288,550009041,Open,Home Health Agency,Investor - Limited Liability Company,,,,,,,,
2024,2026-01-16T17:15:21Z,406100027,"GRANITE RIDGE HOME HEALTH NURSING CARE, INC.","1060 FULTON ST, STE 714",FRESNO,93721,5599773952,550004692,Open,Home Health Agency,Investor - Corporation,0,205,,,,,,
2024,2026-01-16T17:15:21Z,406100029,NAVITAS HOME HEALTH CARE,"5067 N MARIPOSA ST, STE 102",FRESNO,93710,(559) 383-2002,550009426,Open,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406100030,"CARE TOUCH HEALTHCARE, INC.","516 VILLA AVE, STE 20",CLOVIS,93612,8183031777,550009343,Open,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406100031,VITAS HEALTHCARE CORPORATION OF CALIFORNIA,"7485 N PALM AVE, STE 106",FRESNO,93711,559-603-8100,550009326,Open,Hospice,,,,,,,,,
2024,2026-01-16T17:15:21Z,406100034,"VISITING NURSES HEALTHCARE, INC.","371 E BULLARED AVE, STE 102",FRESNO,93710,7473073822,550009513,Open,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406100047,INTERIM HEALTHCARE OF THE CENTRAL VALLEY,"1843 E FIR AVE, STE 101",FRESNO,93720,5592240560,040000033,Open,Home Health Agency,Investor - Corporation,0,2663,,,,,,
2024,2026-01-16T17:15:21Z,406100848,AVEANNA HEALTHCARE,"5250 N PALM AVE, STE 227",FRESNO,93704,5595407130,550004224,Open,Home Health Agency,Investor - Limited Liability Company,5723,0,,,,,,
2024,2026-01-16T17:15:21Z,406100908,SAINT AGNES HOME HEALTH AND HOSPICE,"6729 N WILLOW AVE, STE 103",FRESNO,93710,5594505112,040000174,Open,Home Health Agency,Non-Profit Corporation (including church-related),130,8775,8,405,61095,5461240,5846378,289513
2024,2026-01-16T17:15:21Z,406101285,"SENIOR BRIDGE HOME HEALTH CARE, INC.","155 E SHAW AVE, STE 204",FRESNO,93710,559-421-9552,550004277,Open,Home Health Agency,Investor - Limited Liability Company,170,6937,,,,,,
2024,2026-01-16T17:15:21Z,406101288,ARDENT HOME HEALTH & PALLIATIVE CARE,"2040 N WINERY AVE, STE 101",FRESNO,93703,5594085945,550004263,Open,Home Health Agency,Investor - Corporation,0,0,17,176,456390,2650631,2752598,-743058
2024,2026-01-16T17:15:21Z,406101318,HOSPICE OF THE VALLEY,"5100 N 6 TH ST, STE 150",FRESNO,93710,559-227-7202,550004350,Open,Hospice,,,,8,128,359487,3289775,4079727,254247
2024,2026-01-16T17:15:21Z,406101598,"VALLEY REGIONAL HOSPICE, INC.","6311 N FRESNO ST, STE 103",FRESNO,93710,5594313333,550004356,Open,Hospice,,,,3,76,22392,455062,538292,-707451
2024,2026-01-16T17:15:21Z,406101701,FRESNO HOSPICE,"6435 N PALM AVE, STE 104",FRESNO,93704,5595503444,550006777,Open,Hospice,,,,10,414,236530,7704668,7413956,882235
2024,2026-01-16T17:15:21Z,406101799,"COMPASSIONATE CARE HOSPICE CENTRAL CALIFORNIA, LLC","7545 N DEL MAR AVE, STE 204",FRESNO,93711,5594322003,550004768,Open,Hospice,,,,1,549,6900,9547249,8994183,725073
2024,2026-01-16T17:15:21Z,406101927,"LENITY HOSPICE, LLC","4920 E YALE AVE, STE 101",FRESNO,93727,5598250606,550004951,Open,Hospice,,,,1,57,28669,1625119,1695727,30213
2024,2026-01-16T17:15:21Z,406102100,"A PLUS HOME HEALTH, INC.","3455 W SHAW AVE, STE 107",FRESNO,93711,(559)500-2616,550005178,Open,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406102417,HEAL HOME HEALTH INC.,"1041 E SHIELDS AVE, UNIT B",FRESNO,93704,5595708704,550005295,Open,Home Health Agency,Investor - Corporation,0,2468,,,,,,
2024,2026-01-16T17:15:21Z,406102686,DIGNITY HOME HEALTH CARE,"1589 W SHAW AVE, SUITE 10",FRESNO,93711,559-375-1234,550005618,Open,Home Health Agency,Investor - Corporation,6,5972,,,,,,
2024,2026-01-16T17:15:21Z,406102939,"ANGE'S BEST HOSPICE CARE, INC.","5070 N 6TH ST, STE 185",FRESNO,93710,559-825-1210,550005788,Open,Hospice,,,,,,,,,
2024,2026-01-16T17:15:21Z,406103111,WELLPOINTE HOME HEALTH,"7086 N MAPLE AVE, STE 104",FRESNO,93720,559-434-1839,550005977,Open,Home Health Agency,Investor - Corporation,,1981,,,,,,
2024,2026-01-16T17:15:21Z,406103154,BLOSSOM HOME HEALTH,"1500 W SHAW AVE, SUITE 302",FRESNO,93711,5593751550,550006188,Open,Home Health Agency,Investor - Corporation,,1274,,,,,,
2024,2026-01-16T17:15:21Z,406104009,INHOME HEALTHCARE SERVICES,"5105 E. DAKOTA AVE, STE 101",FRESNO,93727,5592480131,040000006,Open,Home Health Agency,Investor - Limited Liability Company,4,11267,,,,,,
2024,2026-01-16T17:15:21Z,406104020,"MAXIM HEALTHCARE SERVICES, INC.","6051 N FRESNO ST, STE 102",FRESNO,93710,5592249078,040000267,Open,Home Health Agency,Investor - Corporation,11548,45,,,,,,
2024,2026-01-16T17:15:21Z,406104079,VALLEY CHILDREN'S HOME HEALTH,5085 E MCKINLEY AVE,FRESNO,93727,5593537125,040000416,Open,Home Health Agency,Non-Profit Corporation (including church-related),369,,,,,,,
2024,2026-01-16T17:15:21Z,406104084,FOCUS HEALTH,"377 W FALLBROOK AVE, STE 101",FRESNO,93711,8004600991,040000426,Open,Home Health Agency,Investor - Corporation,0,6436,,,,,,
2024,2026-01-16T17:15:21Z,406104484,KURE HOME HEALTH,"1050 SHAW AVE, STE 1053",CLOVIS,93612,5592073825,550005863,Open,Home Health Agency,Investor - Corporation,,7255,,,,,,
2024,2026-01-16T17:15:21Z,406104749,"SEQUOIA HOSPICE, INC","55 SHAW AVE, SUITE 112",CLOVIS,93612,5593218054,550006028,Open,Hospice,,,,1,13,9000,265000,274000,91305
2024,2026-01-16T17:15:21Z,406105030,"St. Mary's Home Health Services, Inc.","3180 E SHIELDS AVE, STE 105",FRESNO,93726,559-2219919,040000544,Open,Home Health Agency,Investor - Corporation,,5600,,,,,,
2024,2026-01-16T17:15:21Z,406105052,AVANCE HOME HEALTH INC.,"1350 O ST, STE 303",FRESNO,93721,5592668300,040000412,Open,Home Health Agency,Investor - Corporation,,539,,,,,,
2024,2026-01-16T17:15:21Z,406105055,"COMPASSIONATE CARE HOME HEALTH AGENCY, LLC","7545 N DEL MAR AVE, STE 103",FRESNO,93711,559-432-2003,040000541,Open,Home Health Agency,Investor - Limited Liability Company,11195,36514,,,,,,
