state,facid,npi,hcai_id,license_number,facility_name,business_name,contact_email,license_status,license_effective_date,license_expiration_date,address,city,zip,county,phone,lat,lng,category_name,category_code,data_date,exported_at,source_file
CA,630023386,,406195971,550008287,INTELLIGENT HOME HEALTH CARE INC.,INTELLIGENT HOME HEALTH CARE INC.,INTELLIGENTHHCINC@YAHOO.COM,ACTIVE,06/08/2023,12/07/2023,"411 W 7TH ST, UNIT 201-C",LOS ANGELES,90014,LOS ANGELES,(323) 247-7344,34.046145,-118.254546,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630027350,,,550009525,INTENSITY HOME HEALTH INC,INTENSITY HOME HEALTH INC,INTENSITYHH@GMAIL.COM,ACTIVE,04/15/2025,10/14/2025,"608 S HILL ST, SUITE 1313",LOS ANGELES,90014,LOS ANGELES,(213) 670-7586,34.04662501,-118.252928,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630019880,,406192945,550005811,KLN COMFORT CARE HOSPICE INC,KLN COMFORT CARE HOSPICE INC,INFO.KLN.HOSPICE@GMAIL.COM,ACTIVE,10/23/2024,10/22/2026,"728 S HILL ST, UNIT 1201",LOS ANGELES,90014,LOS ANGELES,(424) 247-9175,34.04511,-118.254915,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630018638,,406195508,550005885,"LA HOME CARE EXPERTS, INC.","LA HOME CARE EXPERTS, INC.",LAHCE.INC@GMAIL.COM,ACTIVE,11/10/2022,11/09/2023,"640 S HILL ST, SUITE 559",LOS ANGELES,90014,LOS ANGELES,(424) 501-4504,34.046307,-118.253844,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630024681,,406190171,550008697,"RELIABLE NURSING CARE HOME HEALTH, INC.","RELIABLE NURSING CARE HOME HEALTH, INC.",RELIABLENURSINGCAREHOMEHEALTHINC@YAHOO.COM,ACTIVE,08/07/2025,08/06/2026,"707 S BROADWAY, SUITE 1112",LOS ANGELES,90014,LOS ANGELES,(424) 777-9009,34.045101,-118.253691,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630024661,,406190168,550008913,"THE ELDERLY CARE HOME HEALTH, INC.","THE ELDERLY CARE HOME HEALTH, INC.",THEELDERLYCAREHOMEHEALTHINC@YAHOO.COM,ACTIVE,08/07/2025,08/06/2026,"411 W 7TH ST, SUITE 618",LOS ANGELES,90014,LOS ANGELES,(626) 248-8000,34.046145,-118.254546,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630025141,,,,UNITED ALLCARE GROUP INC.,,UNITEDALLCARE@GMAIL.COM,,,,"629 S HILL ST, SUITE 704B",LOS ANGELES,90014,LOS ANGELES,(213) 265-7717,34.046829,-118.253835,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630027322,,,550009832,"GOLDEN UNITED HOME HEALTH, INC.","GOLDEN UNITED HOME HEALTH, INC.",,ACTIVE,10/16/2025,04/15/2026,"117 W 9TH ST, SUITE 604",LOS ANGELES,90015,LOS ANGELES,(818) 527-4227,34.04197599,-118.255183,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,980002144,1902007255,406196033,980001281,"CAPITAL HOME HEALTH AGENCY, INC.","CAPITAL HOME HEALTH AGENCY, INC.",CAPITALCARES@AOL.COM,ACTIVE,06/30/2025,06/29/2026,5751 W ADAMS BLVD,LOS ANGELES,90016,LOS ANGELES,(323) 930-7809,34.032636,-118.3686165,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630022255,,406195921,550007785,"AME HOME HEALTH CARE, INC.","AME HOME HEALTH CARE, INC.",AMEHOMEHEALTHCARE@GMAIL.COM,ACTIVE,01/12/2025,01/11/2026,"811 WILSHIRE BLVD, SUITE 1744",LOS ANGELES,90017,LOS ANGELES,(747) 239-1043,34.049727,-118.258398,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630024391,,406190283,550009024,"ARO HOME HEALTH, INC","ARO HOME HEALTH, INC",AROHOMEHEALTH@GMAIL.COM,ACTIVE,01/17/2025,01/16/2026,"811 WILSHIRE BLVD, SUITE 1719",LOS ANGELES,90017,LOS ANGELES,(213) 232-4942,34.049727,-118.258398,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630019558,,406192831,550005640,COMFORT CAREGIVING,COMFORT CAREGIVING,COMFORTCAREGIVINGINC@GMAIL.COM,ACTIVE,07/21/2025,07/20/2026,"835 WILSHIRE BLVD, FLOOR 5, SUITE 7",LOS ANGELES,90017,LOS ANGELES,(213) 323-4876,34.05000602,-118.258764,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630026982,,,550009468,CYPRIAN HOME HEALTH CARE LLC,"CYPRIAN HOME HEALTHCARE, LLC",NCYPRIAN@CYPRIANHOMEHEALTHCARE.COM,ACTIVE,04/22/2025,10/21/2025,"811 W 7TH ST, SUITE 0927",LOS ANGELES,90017,LOS ANGELES,(985) 534-8178,34.049148,-118.258945,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630024337,,406197275,550008516,"HEALTHCARE HOME HEALTH CARE, INC.","HEALTHCARE HOME HEALTH CARE, INC.",HEALTHCAREHHC@GMAIL.COM,ACTIVE,03/23/2024,03/22/2025,"811 WILSHIRE BLVD, SUITE 1717",LOS ANGELES,90017,LOS ANGELES,(213) 802-0603,34.049727,-118.258398,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630016480,1497157796,406190817,550004016,SAINT JOHN HOSPICE,SAINT JOHN HOSPICE,KARPMATT@YAHOO.COM,ACTIVE,09/30/2024,11/15/2025,"1055 WILSHIRE BLVD, SUITE 1996",LOS ANGELES,90017,LOS ANGELES,(855) 962-4800,34.05253899,-118.262694,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630012372,1154560654,406197497,550001542,"AMAX CARE SERVICES, INC.","AMAX CARE SERVICES, INC.",AMAXCARE@GMAIL.COM,ACTIVE,11/10/2024,11/09/2025,"936 CRENSHAW BLVD., SUITE 203",LOS ANGELES,90019,LOS ANGELES,(323) 951-0616,34.0553044,-118.3225791,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630021601,,406197407,550006757,ARTEMIS HOSPICE AND PALLIATIVE CARE,ARTEMIS HOSPICE AND PALLIATIVE CARE,SUPPORT@ARTEMISHOSPICECARE.COM,ACTIVE,09/10/2025,09/09/2027,"3511 W OLYMPIC BLVD, SUITE 306",LOS ANGELES,90019,LOS ANGELES,(818) 647-1179,34.05295599,-118.315198,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630019712,,406193045,550006147,HAPPY VISIT HOME HEALTH,HAPPY VISIT HOME HEALTH,HAPPYVISITHOMEHEALTH@YAHOO.COM,ACTIVE,03/26/2025,03/25/2026,1434 HAUSER BLVD,LOS ANGELES,90019,LOS ANGELES,(310) 420-4449,34.047585,-118.3568715,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630012772,,406197579,550001615,"INTRA CARE HOSPICE, INC.","INTRA CARE HOSPICE, INC.",ICHOSPICE@INTRACAREINC.COM,ACTIVE,08/14/2025,08/13/2027,"3251 W 6TH ST, SUITE 418",LOS ANGELES,90020,LOS ANGELES,(213) 385-5301,34.063902,-118.2931785,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,980002211,1376563858,406196597,980001333,"MISSION HOME HEALTH SERVICES, INC.","MISSION HOME HEALTH SERVICES, INC.",MISSIONHHS@GMAIL.COM,ACTIVE,04/12/2025,04/11/2026,"505 S VIRGIL AVE, SUITE 305",LOS ANGELES,90020,LOS ANGELES,(213) 387-4663,34.064901,-118.2872385,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630026679,,,550009301,"PRIME STAR HOME HEALTH, INC.","PRIME STAR HOME HEALTH, INC.",PRIMESTARHOMEHEALTH@GMAIL.COM,ACTIVE,08/12/2025,08/11/2026,"3717 W 3RD ST, SUITE 202",LOS ANGELES,90020,LOS ANGELES,(212) 513-8922,34.06910102,-118.2970073,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630026141,,,550009956,ANGELENO COMMUNITY HOME HEALTH INC.,ANGELENO COMMUNITY HOME HEALTH INC.,ANGELENOCOMMUNITYHOMEHEALTH@GMAIL.COM,ACTIVE,08/28/2025,02/27/2026,5245 E BEVERLY BLVD,LOS ANGELES,90022,LOS ANGELES,(626) 641-2911,34.03155401,-118.152195,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630014640,1912347956,406198459,550003052,RED HEART'S HOSPICE INC,RED HEART'S HOSPICE INC,REDHEARTSHOSPICE@YAHOO.COM,ACTIVE,04/03/2025,04/02/2027,"236 S ATLANTIC BLVD, SUITE 130",LOS ANGELES,90022,LOS ANGELES,(323) 430-4061,34.03386,-118.1516445,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630019773,,406192782,550005623,INNOVATIVE CARE PARTNERS,INNOVATIVE CARE PARTNERS,INNOVATIVECAREPARTNERS@GMAIL.COM,ACTIVE,07/23/2025,07/22/2026,"1307 WESTWOOD BLVD, SUITE 203B",LOS ANGELES,90024,LOS ANGELES,(424) 273-4203,34.05683277,-118.442774,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630025442,,406190031,550008670,LIMITLESS HOME HEALTH CARE,LIMITLESS HOME HEALTH CARE,LIMITLESSHOMEHEALTHHC@YAHOO.COM,ACTIVE,07/25/2025,07/24/2026,"10880 WILSHIRE BLVD, SUITE 1110",LOS ANGELES,90024,LOS ANGELES,(424) 331-1818,34.058403,-118.442826,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630021167,,406195292,550006630,"A PLUS CARE, LLC","A PLUS CARE, LLC",APLUSCARELA@GMAIL.COM,ACTIVE,08/10/2025,08/09/2026,"12100 WILSHIRE BLVD, SUITE 874",LOS ANGELES,90025,LOS ANGELES,(323) 973-2473,34.04346734,-118.4676485,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630008062,1699849380,406196763,550000192,"ABSOLUTE HOME HEALTH AGENCY, INC","ABSOLUTE HOME HEALTH AGENCY, INC.",INFO@ABSOLUTEHOMEHEALTHAGENCY.ORG,ACTIVE,05/30/2025,05/29/2026,"1554 S SEPULVEDA BLVD, SUITE 109",LOS ANGELES,90025,LOS ANGELES,(310) 231-2222,34.04943,-118.445571,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630021177,,406193646,550006891,BRIGHT STAR HOSPICE CARE,BRIGHT STAR HOSPICE CARE,4BRIGHTSTARHC@GMAIL.COM,ACTIVE,09/22/2023,09/20/2025,"10817 SANTA MONICA BLVD, SUITE 100",LOS ANGELES,90025,LOS ANGELES,(310) 773-1903,34.05045801,-118.435679,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630015843,,406198319,550003649,DANNY'S HOME HEALTH CARE INC.,"DANNY'S HOME HEALTH CARE, INC.",CEOADMIN@DANNYSHOMEHEALTH.COM,ACTIVE,09/07/2025,09/06/2026,"1539 SAWTELLE BLVD, SUITE PH #22",LOS ANGELES,90025,LOS ANGELES,(818) 246-1342,34.047351,-118.449396,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630021047,,406193281,550007189,"ELEVATE HOSPICE CARE, INC.","ELEVATE HOSPICE CARE, INC.",ELEVATEHOSPICECAREINC@GMAIL.COM,ACTIVE,07/22/2025,09/23/2025,"1990 S BUNDY DR, SUITE 640",LOS ANGELES,90025,LOS ANGELES,(818) 850-2151,34.03449899,-118.455501,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630014548,,406197996,550002902,"HOPE HOME HEALTH CARE, INC.","HOPE HOME HEALTH CARE, INC.",INFO@HOPEHHC.NET,ACTIVE,11/10/2019,11/09/2020,"11040 SANTA MONICA BLVD, SUITE 340",LOS ANGELES,90025,LOS ANGELES,(424) 273-6616,34.047774,-118.4424885,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630011801,,406197469,550001406,"KIND HANDS, INC.","KIND HANDS, INC.",KINDHANDSINC@GMAIL.COM,ACTIVE,11/01/2025,10/31/2026,"12340 SANTA MONICA BLVD., SUITE 227",LOS ANGELES,90025,LOS ANGELES,(818) 322-0150,34.039062,-118.4662125,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630007504,1881777860,406196952,550000461,L.A. CARE PROVIDER,"L.A. MEDICAL MANAGEMENT, INC.",NJALALI@LACAREPROVIDER.COM,ACTIVE,03/17/2025,03/16/2026,"11850 WILSHIRE BLVD, SUITE 102",LOS ANGELES,90025,LOS ANGELES,(310) 478-8400,34.047045,-118.4634225,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630012853,1962716407,406197540,550001573,"SANITY HOME HEALTH SERVICES, INC.","SANITY HOME HEALTH SERVICES, INC.",SANITYHOMEHEALTH@YAHOO.COM,ACTIVE,05/05/2025,05/04/2026,"1554 S SEPULVEDA BLVD, SUITE 110C",LOS ANGELES,90025,LOS ANGELES,(424) 317-5050,34.04943,-118.445571,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630022486,,406195864,550008019,SPECTRE SENIOR SERVICES HOME HEALTH CARE,SPECTRE SENIOR SERVICES HOME HEALTH CARE,DUCHITEL1@GMAIL.COM,ACTIVE,04/23/2025,04/22/2026,"12340 SANTA MONICA BLVD, SUITE 225",LOS ANGELES,90025,LOS ANGELES,(310) 207-5557,34.0390241,-118.4682832,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630018517,,406192797,550005689,"UNISTAFF REGISTRY, LLC","UNISTAFF REGISTRY, LLC",INFO@UNI-STAFF.COM,ACTIVE,08/21/2025,08/20/2026,1937 PONTIUS AVE,LOS ANGELES,90025,LOS ANGELES,(310) 889-9929,34.043229,-118.44144,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,980002483,,406196631,980001586,"GRACE HOSPICE, INC.","GRACE HOSPICE, INC.",VCHOI@GRACEHOSPICEINC.COM,ACTIVE,05/07/2024,05/06/2026,"1711 W TEMPLE ST, SUITE 3614",LOS ANGELES,90026,LOS ANGELES,(213) 989-1600,34.068897,-118.263366,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,980002209,,406196689,980001331,"ST. LIZ HOSPICE, INC.","ST. LIZ HOSPICE, INC.",RYAO@STLIZHOSPICE.COM,ACTIVE,01/24/2023,01/23/2025,"1910 W SUNSET BLVD, SUITE 420",LOS ANGELES,90026,LOS ANGELES,(213) 365-6499,34.077663,-118.2610755,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630015671,1053715011,406191304,550003597,"ALLSTATE CARE HOSPICE, INC.","ALLSTATE CARE HOSPICE, INC.",ALLSTATECAREHOSPICE@GMAIL.COM,ACTIVE,07/09/2025,07/13/2026,"1917 HILLHURST AVE, SUITE 101C",LOS ANGELES,90027,LOS ANGELES,(818) 505-8266,34.10602601,-118.287832,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630023125,,406195401,550007857,"BREEZE HOME HEALTH CARE, INC.","BREEZE HOME HEALTH CARE, INC.",BREEZEHOMECARE@GMAIL.COM,ACTIVE,02/15/2025,02/14/2026,"5107 HOLLYWOOD BLVD, SUITE 101",LOS ANGELES,90027,LOS ANGELES,(323) 977-9000,34.101891,-118.300824,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630021910,,406195495,550008132,"CANDID HOME HEALTH CARE, INC.","CANDID HOME HEALTH CARE, INC.",CANDIDHOMEHEALTHCARE@GMAIL.COM,ACTIVE,07/09/2025,07/08/2026,"1670 HILLHURST AVE, SUITE 205",LOS ANGELES,90027,LOS ANGELES,(323) 407-8690,34.10145,-118.287216,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630018524,,406192023,550005073,CLASSIC CARE HOME HEALTH INC.,CLASSIC CARE HOME HEALTH INC.,CLASSICCAREHOMEHEALTH@GMAIL.COM,ACTIVE,11/08/2025,11/07/2026,2018 HILLHURST AVE,LOS ANGELES,90027,LOS ANGELES,(818) 945-5669,34.108182,-118.28727,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630019590,1114562576,406194758,550006116,"E2 HOSPICE, INC.","E2 HOSPICE, INC.",E2HOSPICE@GMAIL.COM,ACTIVE,02/18/2025,02/17/2027,"5123 W SUNSET BLVD, SUITE 206",LOS ANGELES,90027,LOS ANGELES,(323) 522-6332,34.09817728,-118.3013892,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630024904,,406196392,550008496,ENDULGEMENT HOME HEALTH CARE INC.,ENDULGEMENT HOME HEALTH CARE INC.,ENDULGEMENTHHC@GMAIL.COM,ACTIVE,10/21/2023,04/20/2024,"5112 HOLLYWOOD BLVD, UNIT 111",LOS ANGELES,90027,LOS ANGELES,(800) 453-1067,34.101594,-118.3010805,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630025040,,406196307,550008452,ENDURABLE HOME HEALTH CARE INC,ENDURABLE HOME HEALTH CARE INC,ENDURABLEHOMEHEALTH@GMAIL.COM,ACTIVE,09/21/2023,03/20/2024,"5010 W SUNSET BLVD, SUITE 107",LOS ANGELES,90027,LOS ANGELES,(800) 417-0815,34.097877,-118.298808,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630024908,,406196283,550008445,FOR LIFE HOME HEALTH CARE INC.,FOR LIFE HOME HEALTH CARE INC.,FORLIFEHHC@GMAIL.COM,ACTIVE,08/10/2023,02/09/2024,"5010 W SUNSET BLVD, UNIT 102",LOS ANGELES,90027,LOS ANGELES,(818) 935-9925,34.097877,-118.298808,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630025478,,,550008667,GOLDEN GATES HOME HEALTH,GOLDEN GATES HOME HEALTH,GOLDENGATESHH@GMAIL.COM,ACTIVE,07/22/2023,01/21/2024,"5106 HOLLYWOOD BLVD, UNIT 201",LOS ANGELES,90027,LOS ANGELES,(323) 539-3227,34.101585,-118.300914,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630021842,,406193170,550006980,"HILLHURST HOME HEALTH CARE, INC.","HILLHURST HOME HEALTH CARE, INC.",HILLHURSTHH@GMAIL.COM,ACTIVE,10/02/2025,10/01/2026,"1670 HILLHURST AVE, SUITE 202",LOS ANGELES,90027,LOS ANGELES,(949) 771-1997,34.10145,-118.287216,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630021706,,406194888,550007331,"HILLHURST HOSPICE, INC.","HILLHURST HOSPICE, INC.",HHPICE@GMAIL.COM,ACTIVE,11/23/2025,11/22/2027,"1670 HILLHURST AVE, SUITE 203",LOS ANGELES,90027,LOS ANGELES,(949) 744-5025,34.10145,-118.287216,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630021890,,406193918,550007229,LA SPECIAL CARE HOSPICE INC,LA SPECIAL CARE HOSPICE INC,LASPECIALHOSPICECARE@GMAIL.COM,ACTIVE,11/18/2023,11/17/2025,"5106 HOLLYWOOD BLVD, SUITE 103",LOS ANGELES,90027,LOS ANGELES,(323) 928-2001,34.101585,-118.300914,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630024783,,406196510,550008450,"MAGNIFENT HOME HEALTH CARE, INC.","MAGNIFENT HOME HEALTH CARE, INC.",MAGNIFENTHOMEHEALTH@GMAIL.COM,ACTIVE,09/21/2023,03/20/2024,"5012 W SUNSET BLVD, UNIT 203",LOS ANGELES,90027,LOS ANGELES,(800) 471-1035,34.097877,-118.2988575,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630016146,,406190853,550004104,"NEW ROSE HOME HEALTH CARE, INC.","NEW ROSE HOME HEALTH CARE, INC.",NEWROSEHHC@GMAIL.COM,ACTIVE,11/29/2024,11/28/2025,"4645 HOLLYWOOD BLVD, SUITE 5",LOS ANGELES,90027,LOS ANGELES,(818) 305-6555,34.100496,-118.2902985,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630025486,,,550008652,OPTIMUM TOUCH HOME HEALTH CARE INC,OPTIMUM TOUCH HOME HEALTH CARE INC,OPTIMUMTOUCHHOMEHEALTHCARE@GMAIL.COM,ACTIVE,05/30/2023,11/29/2023,5140 HOLLYWOOD BLVD,LOS ANGELES,90027,LOS ANGELES,(323) 660-1130,34.101396,-118.301724,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630020513,,406196219,550008399,PROSPECT HOME HEALTH INC,PROSPECT HOME HEALTH INC,PROSPECTHOMEHEALTHINC@GMAIL.COM,ACTIVE,02/21/2025,02/20/2026,"1710 HILLHURST AVE, SUITE 201",LOS ANGELES,90027,LOS ANGELES,(323) 741-0300,34.10210973,-118.28737,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630020812,,406193545,550006477,"ROYAL HOLLYWOOD HEALTHCARE, INC.","ROYAL HOLLYWOOD HEALTHCARE, INC.",ROYALHOLLYWOODHEALTHCARE@GMAIL.COM,ACTIVE,07/02/2024,07/01/2025,"5068 HOLLYWOOD BLVD, SUITE A",LOS ANGELES,90027,LOS ANGELES,(323) 660-0055,34.10154,-118.3002705,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630016758,,406190687,550004126,"SIGNATURE HOME HEALTH CARE SERVICES, INC.","SIGNATURE HOME HEALTH CARE SERVICES, INC.",SIGNATUREHHC@YAHOO.COM,ACTIVE,01/12/2025,01/11/2026,"1710 HILLHURST AVENUE, SUITE 202",LOS ANGELES,90027,LOS ANGELES,(323) 284-8717,34.10210973,-118.28737,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630018040,1194215251,406192157,550004852,SUNSET HEALTHCARE INC,SUNSET HEALTHCARE INC,SUNSETHEALTHCAREINC@GMAIL.COM,ACTIVE,08/13/2025,08/12/2026,"1917 HILLHURST AVE, SUITE 101B",LOS ANGELES,90027,LOS ANGELES,(323) 480-4313,34.10603317,-118.287874,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630020028,,406196076,550005927,"SUNSET HOSPICE SERVICES, INC.","SUNSET HOSPICE SERVICES, INC.",SUNSETHOSPICEINC@GMAIL.COM,ACTIVE,05/19/2025,12/08/2026,"1917 HILLHURST AVE, SUITE 101A",LOS ANGELES,90027,LOS ANGELES,(323) 685-6577,34.10602601,-118.287832,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
